File,LineNumber,src
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,312,        // we always have space - as we can persist to disk
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,313,        return false;
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,327,            synchronized (this) {
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,348,    protected synchronized void expireOldMessages() {
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,349,        if (!memoryList.isEmpty()) {
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,350,            LinkedList<MessageReference> tmpList = new LinkedList<MessageReference>(this.memoryList);
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,351,            this.memoryList = new LinkedList<MessageReference>();
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,352,            while (!tmpList.isEmpty()) {
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,353,                MessageReference node = tmpList.removeFirst();
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,354,                if (node.isExpired()) {
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,355,                    discard(node);
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,356,                }else {
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,357,                    memoryList.add(node);
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,358,                }
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,361,
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,364,    protected synchronized void flushToDisk() {
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,365,
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,366,        if (!memoryList.isEmpty()) {
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,367,            while (!memoryList.isEmpty()) {
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,368,                MessageReference node = memoryList.removeFirst();
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,369,                node.decrementReferenceCount();
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,370,                getDiskList().addLast(node);
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursor.java,372,            memoryList.clear();
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/StoreQueueCursor.java,19,import org.apache.activemq.ActiveMQMessageAudit;
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/StoreQueueCursor.java,24,import org.apache.activemq.kaha.Store;
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/StoreQueueCursor.java,92,    public synchronized void addMessageLast(MessageReference node) throws Exception {
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/StoreQueueCursor.java,107,    public synchronized void addMessageFirst(MessageReference node) throws Exception {
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/StoreQueueCursor.java,162,    public synchronized void reset() {
activemq-core/src/main/java/org/apache/activemq/broker/SslBrokerService.java,93,"            transportFactory.setKeyAndTrustManagers(km, tm, random);"
activemq-core/src/main/java/org/apache/activemq/broker/SslBrokerService.java,94,
activemq-core/src/main/java/org/apache/activemq/broker/SslBrokerService.java,95,            return transportFactory.doBind(brokerURI);
activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java,86,            try {
activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java,87,                remoteTransport = TransportFactory.connect(connectUri);
activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java,88,            } catch (Exception e) {
activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java,89,"                LOG.warn(""Could not connect to remote URI: "" + localURIName + "": "" + e.getMessage());"
activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java,90,"                LOG.debug(""Connection failure exception: "" + e, e);"
activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java,91,                return;
activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java,92,            }
activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java,95,                localTransport = createLocalTransport();
activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java,96,            } catch (Exception e) {
activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java,97,                ServiceSupport.dispose(remoteTransport);
activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java,98,"                LOG.warn(""Could not connect to local URI: "" + localURIName + "": "" + e.getMessage());"
activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java,99,"                LOG.debug(""Connection failure exception: "" + e, e);"
activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java,100,                return;
activemq-core/src/main/java/org/apache/activemq/transport/TransportFactory.java,30,import org.apache.activemq.broker.BrokerServiceAware;
activemq-core/src/main/java/org/apache/activemq/transport/TransportFactory.java,120,        if (brokerService != null && tf instanceof BrokerServiceAware) {
activemq-core/src/main/java/org/apache/activemq/transport/TransportFactory.java,121,            ((BrokerServiceAware)tf).setBrokerService(brokerService);
activemq-core/src/main/java/org/apache/activemq/transport/TransportFactory.java,123,        return tf.doBind(location);
activemq-core/src/main/java/org/apache/activemq/transport/tcp/SslTransportFactory.java,63,public class SslTransportFactory extends TcpTransportFactory implements BrokerServiceAware {
activemq-core/src/main/java/org/apache/activemq/transport/tcp/SslTransportFactory.java,66,
activemq-core/src/main/java/org/apache/activemq/transport/tcp/SslTransportFactory.java,67,    // The context used to creat ssl sockets.
activemq-core/src/main/java/org/apache/activemq/transport/tcp/SslTransportFactory.java,68,    private SSLContext sslContext;
activemq-core/src/main/java/org/apache/activemq/transport/tcp/SslTransportFactory.java,69,
activemq-core/src/main/java/org/apache/activemq/transport/tcp/SslTransportFactory.java,70,
